 Time;UID;Result;
 0.88104515;A1Y7L3OD;16.21877598
 0.66705293;A1Y809DS;5.47491567
 0.99805651;A1YAM8KL;28.19806563
 0.89345953;A1YBB1Z6;17.23173135
 0.72328872;A1YC4Z8U;7.30866904
 0.59640938;A1YDAXQ5;3.82658594
 0.27992216;A1YESVV5;0.70522089
 0.41022766;A1YFBAUY;1.52653827
 0.69773125;A1YHT0M0;6.40841415
 0.39791900;A1YIE906;1.43250228
 0.73250974;A1YKFL2M;7.66358331
 0.00327174;A1YOCOBS;0.62804000
 0.49811991;A1YPMCUY;2.35790607
 0.85822044;A1YQN28B;14.49404835
 0.71346541;A1YR3KXC;6.94853308
 0.15369649;A1YT71TI;0.24971462
 0.52296196;A1YUGOZW;2.66157705
 0.67778446;A1YX7NO7;5.78444032
 0.69766328;A1Z4GP4A;6.40617507
 0.03590694;A1Z7J9MW;0.40561898
 0.34751557;A1Z8KIBW;1.08731654
 0.80115199;A1ZB6JPT;10.88591796
 0.93427938;A1ZD68T5;20.96604352
 0.79235975;A1ZETG52;10.41059587
 0.42655894;A1ZFRYS5;1.65835332
 0.23313796;A1ZGDWUB;0.49079861
 0.58721873;A1ZIU8YL;3.65466659
 0.78809070;A1ZJBWXE;10.18691622
 0.00405448;A1ZMWM2R;0.62149193
 0.62434372;A1ZNDH1A;4.40465632
 0.85366201;A1ZOIXQE;14.17003853
 0.70829078;A1ZPHUSO;6.76601941
 0.10525214;A1ZQJJIM;0.21621550
 0.90506643;A1ZR4SHT;18.22899255
 0.39937061;A1ZS37LC;1.44336992
 0.30698165;A1ZTL19O;0.84813978
 0.44311515;A1ZUNV6F;1.80113962
 0.08569193;A1ZW3XLZ;0.23694746
 0.48485354;A1ZXPOFZ;2.21032592
 0.24764856;A1ZZQ0VX;0.55257668
 0.92862734;A204TWF4;20.41019375
 0.43445037;A205W6J6;1.72519283
 0.67110484;A206JU84;5.58971928
 0.47480620;A208ZUEE;2.10460149
 0.00092099;A209KC2A;0.64808781
 0.60660610;A20A0VNO;4.02756582
 0.86566843;A20BM63Q;15.03783980
 0.93371943;A20CLRSK;20.91039566
 0.73890291;A20D4U60;7.91958931
 0.40270072;A20FSK81;1.46852197
 0.51075001;A20GB993;2.50758233
 0.87374909;A20HT3ZY;15.64848194
 0.86180736;A20IWI7E;14.75368588
 0.10897751;A20JV4P4;0.21473559
 0.73854336;A20KXGO9;7.90497096
 0.83772539;A20LSK74;13.08821433
 0.73623595;A20NUUD0;7.81178716
 0.10588487;A20OG75H;0.21591100
 0.64379763;A20PEBB2;4.86188779
 0.59742094;A20RKNLK;3.84603367
 0.85938944;A20SKN5F;14.57820974
 0.77146492;A20YDKDX;9.35847368
 0.91856889;A211S868;19.45262586
 0.87908809;A21296NM;16.06401292
 0.53812717;A213W89K;2.86667550
 0.94415812;A215WYNO;21.96908111
 0.52205244;A216FSBT;2.64977665
 0.41897639;A217FKKP;1.59610127
 0.64127129;A218N40T;4.79977219
 0.97648939;A219329K;25.54581152
 0.29683814;A21CNIL0;0.79301595
 0.09891675;A21D9OMO;0.22049139
 0.85122078;A21FTLY0;13.99922362
 0.97208433;A21GG5S3;25.03100108
 0.87596995;A21I9S2T;15.82015005
 0.79701381;A21J9CVA;10.65971762
 0.23880007;A21KVBM1;0.51436555
 0.75304783;A21LZ46C;8.51613968
 0.86216195;A21S2F33;14.77957925
 0.66570437;A21UM6VI;5.43725148
 0.29678278;A21VOA6D;0.79272017
 0.63305413;A21WEQQF;4.60347151
 0.42494215;A21Y84VM;1.64492125
 0.77167454;A21Z77H6;9.36850709
 0.08017014;A220TK7U;0.24700633
 0.72749751;A222VB43;7.46859811
 0.37065039;A223H4WA;1.23845348
 0.64009256;A226IRO6;4.77107774
 0.10150932;A229Z7XV;0.21846919
 0.92080955;A22A1PNC;19.66247866
 0.58936462;A22B224L;3.69404910
 0.02296468;A22COHPU;0.48186417
 0.12886610;A22DPYJ4;0.21893335
 0.92126625;A22E9TYV;19.70549373
 0.04917764;A22GU3CC;0.34235599
 0.11221899;A22HDIKB;0.21405235
 0.95231136;A22KA6AG;22.82783948
 0.38782952;A22RM37W;1.35852566
 0.05403614;A22S5V79;0.32274196
 0.36308704;A22TMETW;1.18777286
 0.44533581;A22W7SIK;1.82105481
 0.45714252;A23KVS4C;1.93020591
 0.88475688;A23NGZY1;16.51594669
 0.77867905;A23OFMVQ;9.70974959
 0.30557740;A23QK8JJ;0.84039802
 0.17584866;A23RK1A6;0.29754856
 0.72529408;A23TPHAE;7.38444231
 0.10763634;A23UQM0M;0.21518188
 0.19682865;A23V7P9X;0.35785110
 0.02513786;A248K1X2;0.46800938
 0.82426312;A24913YM;12.23371231
 0.30473052;A24BQ68E;0.83574623
 0.03214908;A24E9SZS;0.42622675
 0.94704819;A24FAACQ;22.27024481
 0.88250760;A24IRMRM;16.33529101
 0.55471132;A24LUX9Q;3.11028194
 0.91119956;A24NZXIU;18.77617175
 0.31406732;A24OLUYD;0.88774770
 0.85067855;A24RLFJW;13.96153758
 0.03456037;A24S99S2;0.41286272
 0.20227789;A24S99S2;0.37563392
 0.48140467;A24SJ8I8;2.17347011
 0.56380615;A24T2NVQ;3.25320213
 0.88336735;A24T2NVQ;16.40413479
 0.14132227;A24TOE66;0.23109887
 0.00994158;A24VSS5M;0.57424892
 0.05702038;A24X6U68;0.31159671
 0.42574446;A250AQU2;1.65157582
 0.25732040;A252U16P;0.59619284
 0.51221230;A253X09E;2.52552636
 0.92961754;A2541VGQ;20.50664092
 0.90389481;A2541VGQ;18.12607220
 0.28635094;A254EXTD;0.73797455
 0.67939865;A255YF0Y;5.83253726
 0.51855989;A255YF0Y;2.60496684
 0.99447693;A2561JAW;27.74239503
 0.62967130;A2563PO8;4.52514803
 0.61720734;A2563PO8;4.24858726
 0.89124825;A257GPVY;17.04729968
 0.68308036;A25ALGRO;5.94378291
 0.80059611;A25B6W2U;10.85527296
 0.82221770;A25B6W2U;12.10846642
 0.40624557;A25BQPVA;1.49564031
 0.67695014;A25C4A6X;5.75974076
 0.22062009;A25D85PC;0.44127511
 0.76292747;A25D85PC;8.95847272
 0.74120440;A25DOFT2;8.01379107
 0.36925556;A25ENZIS;1.22901038
 0.45360990;A25FT0ON;1.89695595
 0.84777386;A25H9ZW4;13.76121636
 0.41881794;A25IUFS6;1.59482029
 0.00402945;A25KW0WR;0.62170031
 0.87710226;A25LGUDJ;15.90832072
 0.50170846;A25OIGYP;2.39948786
 0.44692066;A25P020Q;1.83538395
 0.75237342;A25Q4XUO;8.48672831
 0.86584996;A25SQ6FH;15.05131993
 0.40715512;A25SQ6FH;1.50265676
 0.84066600;A25Z89YF;13.28199073
 0.75052400;A25ZFN3C;8.40658067
 0.18047110;A25ZFN3C;0.30966232
 0.31879598;A261BNR3;0.91468802
 0.10589125;A261BNR3;0.21590804
 0.49947578;A262TBBI;2.37353102
 0.76133772;A263WEXU;8.88582754
 0.40304193;A264RQFK;1.47111668
 0.05823717;A264RQFK;0.30724577
 0.62152858;A2670OEW;4.34237197
 0.32683049;A2680M38;0.96140547
 0.27786620;A26AJP9L;0.69490609
 0.73363346;A26B4MD2;7.70798308
 0.79243907;A26BOP5A;10.41479572
 0.22408444;A26BOP5A;0.45461488
 0.52771526;A26FTSLY;2.72414843
 0.34978416;A26G6V0Q;1.10163817
 0.16750142;A26HRR92;0.27747543
 0.39336824;A26IHBHY;1.39880290
 0.11952167;A26JI082;0.21450687
 0.38142834;A26NJN7A;1.31294931
 0.72312423;A26OXOZ6;7.30248817
 0.49680293;A26R2T35;2.34282814
 0.74855064;A26TM8SK;8.32187338
 0.93722265;A26WQMQR;21.26065993
 0.41927281;A26XQTYB;1.59849992
 0.55898655;A26XRAUD;3.17660669
 0.89964121;A26XRAUD;17.75670182
 0.46926618;A27B58SO;2.04838819
 0.46022327;A27C6YQ0;1.95963021
 0.17017649;A27U7LNE;0.28364939
 0.20444577;A27XRJNR;0.38293546
 0.44468948;A280DLZ8;1.81523893
 0.65411151;A2864HQ1;5.12439236
 0.44484808;A287NQ4U;1.81666458
 0.63776872;A28935DK;4.71503697
 0.46200278;A28BLULH;1.97681150
 0.89381899;A28C4M8P;17.26187814
 0.51145894;A28DNZR9;2.51626534
 0.88318426;A28DQFXT;16.38945246
 0.88910017;A28DQFXT;16.86981445
 0.63078139;A28GYJLX;4.55069313
 0.89970473;A28HCQB4;17.76216877
 0.50994946;A28HCQB4;2.49781409
 0.00380076;A28JEF8E;0.62360753
 0.05030909;A28KH5HY;0.33762341
 0.85467137;A29EE54X;14.24121341
 0.78454735;A29IFLUB;10.00471776
 0.33451752;A29IFLUB;1.00723270
 0.91419394;A29IULR8;19.04851148
 0.33026419;A29JF60X;0.98173785
 0.14008013;A29JF60X;0.22957988
 0.57047945;A29LGH7V;3.36255426
 0.77754980;A29LZF7G;9.65394528
 0.74967220;A29LZF7G;8.36991455
 0.86748732;A29SRVO4;15.17339627
 0.33030515;A29SRVO4;0.98198173
 0.20398855;A29T587W;0.38138495
 0.21713336;A29TP4JC;0.42814154
 0.57872793;A29TP4JC;3.50321952
 0.93753610;A29W7ZG4;21.29224504
 0.51401932;A29XT2DN;2.54788323
 0.42465422;A2A0GJNB;1.64253831
 0.57867440;A2A0GJNB;3.50228633
 0.13758061;A2A3G0PT;0.22672432
 0.87548738;A2A83E30;15.78270618
 0.22895749;A2A93INK;0.47385706
 0.85209688;A2ABSDDG;14.06030978
 0.26320041;A2ABSDDG;0.62361867
 0.63027563;A2ACU4MA;4.53903577
 0.07498080;A2ACU4MA;0.25826410
 0.92652384;A2AFRZNB;20.20661630
 0.57337449;A2AFRZNB;3.41121882
 0.30596988;A2AJVNKX;0.84255823
 0.90322047;A2AJVNKX;18.06706749
 0.03806155;A2AJW6D0;0.39435151
 0.76877454;A2AKZA9K;9.23060853
 0.18946146;A2AKZA9K;0.33515396
 0.96550539;A2AMIX6P;24.27861385
 0.92376605;A2AMIX6P;19.94239352
 0.93282357;A2ANKQOU;20.82163132
 0.69318953;A2AO2XEU;6.26054969
 0.26961288;A2AR4D0J;0.65428902
 0.24442904;A2AU9PI0;0.53848248
 0.84897408;A2AXULO0;13.84367109
 0.66334497;A2AXULO0;5.37200139
 0.23653822;A2AYAZ2C;0.50486680
 0.49533847;A2AYAZ2C;2.32617506
 0.93483143;A2AZDW5M;21.02103144
 0.16203640;A2AZDW5M;0.26564777
 0.93615135;A2B3EFC4;21.15301174
 0.93478394;A2B3EFC4;21.01629626
 0.83894323;A2B5GAWJ;13.16815052
 0.83522615;A2B5GAWJ;12.92555659
 0.19047807;A2B6HWFS;0.33819143
 0.30364796;A2B6LUF9;0.82981875
 0.88630054;A2B6LUF9;16.64095387
 0.25840891;A2B93ZGE;0.60121888
 0.76959504;A2B93ZGE;9.26942576
 0.40866839;A2B95WBA;1.51438401
 0.16877796;A2BDOSHA;0.28039062
 0.25330800;A2BE79EV;0.57786948
 0.05144297;A2BE79EV;0.33298164
 0.93347428;A2BE7HN6;20.88607308
 0.23112472;A2BHCBLK;0.48259053
 0.37909485;A2BHCBLK;1.29658626
 0.41557928;A2BJX67C;1.56880977
 0.34066309;A2BJX67C;1.04468354
 0.45494767;A2BKZJXK;1.90948658
 0.95941990;A2BKZJXK;23.59995090
 0.49684222;A2BLG8CW;2.34327652
 0.64186577;A2BLG8CW;4.81431310
 0.98030205;A2BMZ1U8;25.99863519
 0.78466022;A2BMZ1U8;10.01047351
 0.92816550;A2BNFUCC;20.36534510
 0.11964514;A2BNFUCC;0.21453771
 0.65586153;A2BNIPMQ;5.17038926
 0.46355269;A2BO2IHG;1.99188819
 0.38460413;A2BR2GEI;1.33543307
 0.57848622;A2BRO9J8;3.49900846
 0.68861452;A2BRO9J8;6.11511045
 0.63134478;A2BSO5PR;4.56371611
 0.14588829;A2BUA1YW;0.23724122
 0.15863105;A2BUA8AA;0.25882630
 0.56037217;A2BUA8AA;3.19842714
 0.08519961;A2BZC7E4;0.23776570
 0.87127020;A2C3FGYS;15.45883678
 0.18854857;A2C5MHES;0.33245269
 0.63706514;A2C749FQ;4.69820730
 0.38331283;A2C9N4T3;1.32626092
 0.58621505;A2CAO5KP;3.63640198
 0.00803965;A2CB6SJZ;0.58912788
 0.03397954;A2CB6SJZ;0.41603558
 0.63902786;A2CCPT64;4.74531484
 0.71008431;A2CD7XBJ;6.82872716
 0.47076311;A2CHSTMD;2.06343611
 0.17928912;A2CHSTMD;0.30649901
 0.99255286;A2CJZKY4;27.50004883
 0.18092947;A2CKHM3V;0.31090104
 0.53108827;A2CKWJ7P;2.76948464
 0.48282403;A2CKWJ7P;2.18856509
 0.07297972;A2CLJIJQ;0.26308549
 0.08426485;A2CM17K1;0.23936126
 0.71076050;A2CM17K1;6.85252031
 0.43452896;A2COHWIA;1.72586946
 0.44364320;A2CPJ3RW;1.80585817
 0.80462485;A2CSQHV5;11.07921189
 0.43222628;A2CW89C4;1.70613634
 0.23998387;A2CW965L;0.51938122
 0.31638036;A2CY9Q4E;0.90087460
 0.99786860;A2CY9Q4E;28.17398830
 0.16139401;A2CZET18;0.26432823
 0.19476695;A2CZV1E5;0.35134080
 0.00878198;A2CZV1E5;0.58327737
 0.29271521;A2D0HSIM;0.77114000
 0.06426597;A2D0HSIM;0.28730585
 0.37940436;A2D1WDT9;1.29874904
 0.43809084;A2D1WDT9;1.75676627
 0.41697590;A2D2FPX1;1.57998612
 0.21267704;A2D2XVZO;0.41179346
 0.09569296;A2D2XVZO;0.22354396
 0.99014447;A2D41EQ0;27.19922495
 0.64342652;A2D5LX4W;4.85271041
 0.08696801;A2D61RAG;0.23489714
 0.54116846;A2DA8048;2.90978012
 0.32090644;A2DANFDK;0.92684394
 0.35378945;A2DANFDK;1.12718085
 0.48062124;A2DF9D8K;2.16518151
 0.04188693;A2DF9D8K;0.37531223
 0.98377507;A2DGU5L8;26.41703861
 0.46680111;A2DIW52S;2.02383139
 0.43923358;A2DKDV3S;1.76677637
 0.81273865;A2DKXIQS;11.54336548
 0.66630687;A2DKXIQS;5.45404525
 0.24715696;A2DTS1YS;0.55041065
 0.26293948;A2DVCJDU;0.62238733
 0.94864070;A2DVCJDU;22.43770920
 0.45216347;A2DWV4OR;1.88348989
 0.38247946;A2DWV4OR;1.32036344
 0.62480598;A2DX9K26;4.41497451
 0.48666774;A2DX9K26;2.22995667
 0.45256954;A2DZD001;1.88726175
 0.78466323;A2E0DZ5Q;10.01062741
 0.36330443;A2E2XGF7;1.18921182
 0.40291537;A2E30UN9;1.47015385
 0.21653678;A2E3MMR0;0.42592426
 0.05082491;A2E3MMR0;0.33549931
 0.43089891;A2E4I5F5;1.69484579
 0.88450760;A2E4I5F5;16.49583809
 0.06500903;A2E6JUIG;0.28503144
 0.20557618;A2E6JUIG;0.38679298
 0.19723997;A2E7172N;0.35916441
 0.38575218;A2E845O2;1.34362262
 0.60358161;A2E845O2;3.96679438
 0.91967000;A2EA9CWV;19.55550701
 0.16153644;A2EA9CWV;0.26461950
 0.64684057;A2EBQMBJ;4.93783232
 0.95005866;A2EBQMBJ;22.58772992
 0.91510034;A2ECC9K6;19.13162824
 0.74473940;A2ECCDAC;8.16062311
 0.50470485;A2ECCDAC;2.43477493
 0.19454987;A2EDSV1Y;0.35066238
 0.41959064;A2EEVASQ;1.60107491
 0.11713801;A2F2ZQ8M;0.21406066
 0.44055353;A2F2ZQ8M;1.77839872
 0.88275896;A2F3KS6H;16.35539189
 0.69782874;A2F3KS6H;6.41162673
 0.76537220;A2F5KMOQ;9.07130433
 0.20589010;A2F5KMOQ;0.38787030
 0.02880441;A2F60XES;0.44560990
 0.98611973;A2F61MGS;26.70272361
 0.22093896;A2F61MGS;0.44249092
 0.46588342;A2F98S95;2.01475961
 0.48214196;A2F98S95;2.18129860
 0.47066951;A2FA5T4D;2.06249212
 0.81951859;A2FA5T4D;11.94500438
 0.09930550;A2FCP2HW;0.22016378
 0.01079309;A2FDBVVW;0.56770469
 0.86127885;A2FJIWOH;14.71516884
 0.10940517;A2FJIWOH;0.21461355
 0.89842384;A2FK310A;17.65221651
 0.68237548;A2FK310A;5.92231707
 0.28273852;A2FN4YHV;0.71947683
 0.03257017;A2FNILTM;0.42385638
 0.65113637;A2FNILTM;5.04717632
 0.75087552;A2FO5JAD;8.42175731
 0.65408827;A2FOLOGJ;5.12378443
 0.66608718;A2FOLOGJ;5.44791541
 0.18283143;A2FP1MIM;0.31611213
 0.16597429;A2FR8CVU;0.27406309
 0.09224215;A2FUULWX;0.22748641
 0.10170462;A2FUULWX;0.21833226
 0.60997437;A2FVCEFQ;4.09642325
 0.79942588;A2FVPUSQ;10.79102356
 0.78218939;A2FVPUSQ;9.88518745
 0.37952403;A2FWE3CW;1.29958594
 0.32207943;A2FZENSI;0.93363566
 0.58446938;A2G00NO0;3.60486893
 0.54319269;A2G00NO0;2.93885111
 0.04995569;A2G114TL;0.33909076
 0.27068040;A2G114TL;0.65947078
 0.38111306;A2G65DBG;1.31073075
 0.49523242;A2G65DBG;2.32497372
 0.04288698;A2G7P2UI;0.37053572
 0.49898235;A2G7P2UI;2.36783283
 0.69496390;A2G87CGE;6.31790059
 0.12885786;A2GAADFY;0.21892762
 0.00355253;A2GASUY0;0.62568374
 0.09826459;A2GASUY0;0.22106044
 0.58974953;A2GB7J2F;3.70116150
 0.96141739;A2GBSSDT;23.82090101
 0.48301263;A2GBSSDT;2.19057848
 0.69291445;A2GDULET;6.25170593
 0.90185408;A2GDULET;17.94802595
 0.97120668;A2GHCRA9;24.92949501
 0.35706207;A2GHCRA9;1.14829866
 0.19534555;A2GIGXG4;0.35315558
 0.18734727;A2GIGXG4;0.32893622
 0.50766052;A2GL2VRN;2.47009914
 0.97607933;A2GL2VRN;25.49751148
 0.18867364;A2GL3D9V;0.33282130
 0.52096416;A2GM3IYK;2.63572852
 0.64368857;A2GM3IYK;4.85918883
 0.32123224;A2GMLB1Z;0.92872785
 0.66479236;A2GO3GI6;5.41193229
 0.39700104;A2GO3GI6;1.42565963
 0.26426215;A2GPK33R;0.62864251
 0.52359342;A2GQ3OTB;2.66980217
 0.12537571;A2GQ3OTB;0.21679046
 0.76169031;A2GSOP4G;8.90189032
 0.10405758;A2GXFJ0L;0.21685032
 0.82472087;A2GZDRGQ;12.26190462
 0.24185942;A2H0CSPQ;0.52738938
 0.41749544;A2H0EIZ5;1.58415920
 0.58663070;A2H0EIZ5;3.64395394
 0.12620975;A2H1ITV4;0.21725028
 0.39495824;A2H1ITV4;1.41051402
 0.96853404;A2H30N46;24.62254573
 0.56015656;A2H3KDZS;3.19502126
 0.31753641;A2H3KDZS;0.90747201
 0.67486173;A2H4M73D;5.69839081
 0.66190748;A2H4M73D;5.33264706
 0.85866099;A2H51N6I;14.52571358
 0.94149875;A2H51N6I;21.69506806
 0.40739995;A2H7M68I;1.50454958
 0.74658748;A2H7M68I;8.23842929
 0.40160379;A2H84HGL;1.46020268
 0.14215621;A2H84HGL;0.23215546
 0.26863239;A2HBOW82;0.64954865
